held_out_zone,seed,price_id,n_min,nu,beta,state_count
zone9,1,R02,30,60,1.0,1
zone9,1,R02,50,0,1.0,1265
zone9,1,R02,50,10,1.0,1204
zone9,1,R02,50,30,1.0,1205
zone9,1,R02,50,60,1.0,891
zone9,1,R02,50,100,1.0,698
zone9,1,R05P6179775281,10,0,1.0,150
zone9,1,R05P6179775281,10,10,1.0,116
zone9,1,R05P6179775281,10,30,1.0,76
zone9,1,R05P6179775281,10,60,1.0,45
zone9,1,R05P6179775281,10,100,1.0,16
zone9,1,R05P6179775281,20,0,1.0,1
zone9,1,R05P6179775281,20,10,1.0,2
zone9,1,R05P6179775281,20,100,1.0,1
zone9,1,R05P6179775281,30,0,1.0,4
zone9,1,R05P6179775281,30,10,1.0,1
zone9,1,R05P6179775281,50,0,1.0,1418
zone9,1,R05P6179775281,50,10,1.0,1500
zone9,1,R05P6179775281,50,30,1.0,1518
zone9,1,R05P6179775281,50,60,1.0,937
zone9,1,R05P6179775281,50,100,1.0,815
zone9,1,R10,10,0,1.0,129
zone9,1,R10,10,10,1.0,85
zone9,1,R10,10,30,1.0,67
zone9,1,R10,10,60,1.0,38
zone9,1,R10,10,100,1.0,14
zone9,1,R10,20,10,1.0,1
zone9,1,R10,20,60,1.0,1
zone9,1,R10,30,0,1.0,2
zone9,1,R10,30,10,1.0,1
zone9,1,R10,50,0,1.0,1417
zone9,1,R10,50,10,1.0,1582
zone9,1,R10,50,30,1.0,1518
zone9,1,R10,50,60,1.0,987
zone9,1,R10,50,100,1.0,758
zone9,1,R20,10,0,1.0,159
zone9,1,R20,10,10,1.0,102
zone9,1,R20,10,30,1.0,104
zone9,1,R20,10,60,1.0,52
zone9,1,R20,10,100,1.0,36
zone9,1,R20,20,0,1.0,1
zone9,1,R20,20,10,1.0,1
zone9,1,R20,30,0,1.0,2
zone9,1,R20,30,10,1.0,1
zone9,1,R20,50,0,1.0,1359
zone9,1,R20,50,10,1.0,1602
zone9,1,R20,50,30,1.0,1458
zone9,1,R20,50,60,1.0,972
zone9,1,R20,50,100,1.0,751
zone9,2,R01,10,0,1.0,718
zone9,2,R01,10,10,1.0,547
zone9,2,R01,10,30,1.0,577
zone9,2,R01,10,60,1.0,363
zone9,2,R01,10,100,1.0,174
zone9,2,R01,20,0,1.0,17
zone9,2,R01,20,10,1.0,1
zone9,2,R01,20,30,1.0,1
zone9,2,R01,20,100,1.0,1
zone9,2,R01,30,0,1.0,19
zone9,2,R01,30,10,1.0,1
zone9,2,R01,30,30,1.0,2
zone9,2,R01,30,60,1.0,1
zone9,2,R01,50,0,1.0,912
zone9,2,R01,50,10,1.0,942
zone9,2,R01,50,30,1.0,1045
zone9,2,R01,50,60,1.0,788
zone9,2,R01,50,100,1.0,491
zone9,2,R02,10,0,1.0,414
zone9,2,R02,10,10,1.0,354
zone9,2,R02,10,30,1.0,276
zone9,2,R02,10,60,1.0,176
zone9,2,R02,10,100,1.0,82
zone9,2,R02,20,0,1.0,12
zone9,2,R02,20,100,1.0,1
zone9,2,R02,30,0,1.0,7
zone9,2,R02,50,0,1.0,1191
zone9,2,R02,50,10,1.0,1223
zone9,2,R02,50,30,1.0,1271
zone9,2,R02,50,60,1.0,876
zone9,2,R02,50,100,1.0,717
zone9,2,R05P6179775281,10,0,1.0,176
zone9,2,R05P6179775281,10,10,1.0,104
zone9,2,R05P6179775281,10,30,1.0,88
zone9,2,R05P6179775281,10,60,1.0,42
zone9,2,R05P6179775281,10,100,1.0,25
zone9,2,R05P6179775281,20,0,1.0,3
zone9,2,R05P6179775281,20,10,1.0,2
zone9,2,R05P6179775281,20,100,1.0,1
zone9,2,R05P6179775281,30,0,1.0,3
zone9,2,R05P6179775281,50,0,1.0,1311
zone9,2,R05P6179775281,50,10,1.0,1567
zone9,2,R05P6179775281,50,30,1.0,1562
zone9,2,R05P6179775281,50,60,1.0,913
zone9,2,R05P6179775281,50,100,1.0,803
zone9,2,R10,10,0,1.0,147
zone9,2,R10,10,10,1.0,114
zone9,2,R10,10,30,1.0,72
zone9,2,R10,10,60,1.0,31
zone9,2,R10,10,100,1.0,14
zone9,2,R10,20,0,1.0,6
zone9,2,R10,20,60,1.0,1
zone9,2,R10,30,0,1.0,3
zone9,2,R10,30,10,1.0,1
zone9,2,R10,50,0,1.0,1291
zone9,2,R10,50,10,1.0,1647
zone9,2,R10,50,30,1.0,1559
zone9,2,R10,50,60,1.0,935
zone9,2,R10,50,100,1.0,779
zone9,2,R20,10,0,1.0,168
zone9,2,R20,10,10,1.0,113
zone9,2,R20,10,30,1.0,114
zone9,2,R20,10,60,1.0,53
zone9,2,R20,10,100,1.0,34
zone9,2,R20,20,0,1.0,2
zone9,2,R20,20,10,1.0,2
zone9,2,R20,30,0,1.0,3
zone9,2,R20,30,10,1.0,1
zone9,2,R20,30,60,1.0,2
zone9,2,R20,50,0,1.0,1332
zone9,2,R20,50,10,1.0,1627
zone9,2,R20,50,30,1.0,1450
zone9,2,R20,50,60,1.0,933
zone9,2,R20,50,100,1.0,766
